SALE TYPE,HOME TYPE,ADDRESS,CITY,STATE,ZIP,LIST PRICE,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,DAYS ON MARKET,STATUS,NEXT OPEN HOUSE DATE,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,RECENT REDUCTION DATE,ORIGINAL LIST PRICE,LAST SALE DATE,LAST SALE PRICE,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,LISTING ID,ORIGINAL SOURCE,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,IS SHORT SALE
MLS Listing,Single Family Residential,1918 62ND Ave,Oakland,CA,94621,225000,2,1,Oakland,963,5000,1923,2,Garage,6,Active,,,,,225000,,,http://www.redfin.com/CA/Oakland/1918-62nd-Ave-94621/home/571413,East Bay Regional Data (EBRD),40731137,Realty World One Alliance,N,Y,37.7660229,-122.1939452,FALSE
MLS Listing,Single Family Residential,2524 65TH Ave,Oakland,CA,94605,314889,2,1,Havenscourt,865,4000,1926,5,Garage,6,Active,3/19/16,12:00,14:00,,314889,8/31/98,79000,http://www.redfin.com/CA/Oakland/2524-65th-Ave-94605/home/631156,East Bay Regional Data (EBRD),40731144,REAL ESTATE EBROKER INC.,N,Y,37.768274,-122.185935,FALSE
MLS Listing,Single Family Residential,1130 WOOD St,Oakland,CA,94607,449000,2,1,West Oakland,740,2375,1889,0,,6,Active,,,,3/4/16,499000,5/29/15,290000,http://www.redfin.com/CA/Oakland/1130-Wood-St-94607/home/1629758,East Bay Regional Data (EBRD),40731156,United Realty & Mtg Corp.,N,Y,37.811525,-122.298907,FALSE
MLS Listing,Multi-Family (2-4 Unit),3470 LAUREL,Oakland,CA,94602,799000,8,5,Oakland,3953,5000,1970,8,Garage,6,Active,,,,,799000,2/14/14,635000,http://www.redfin.com/CA/Oakland/3470-Laurel-Ave-94602/home/540709,East Bay Regional Data (EBRD),40731165,"MEKONG REALTY & MORTGAGE, INC.",N,Y,37.79481,-122.2046,FALSE
MLS Listing,Single Family Residential,5605 GENOA St,Oakland,CA,94608,750000,3,1.5,Santa Fe,2389,2970,1908,0,,6,Active,3/12/16,14:00,16:00,,750000,8/17/11,480000,http://www.redfin.com/CA/Oakland/5605-Genoa-St-94608/home/1994755,East Bay Regional Data (EBRD),40731173,Pacific Pathways Real Estate Inc.,N,Y,37.840624,-122.272219,FALSE
MLS Listing,Single Family Residential,3660 CALAFIA Ave,Oakland,CA,94605,599800,4,2,Oakland,1625,6350,1940,2,Garage,6,Active,,,,,599800,1/6/12,320000,http://www.redfin.com/CA/Oakland/3660-Calafia-Ave-94605/home/1870107,East Bay Regional Data (EBRD),40731182,Intero Real Estate Services,N,Y,37.7565,-122.147121,FALSE
MLS Listing,Vacant Land,5810 Skyline,Oakland,CA,94611,1290000,,,Oakland,,186872,,1,Garage,6,Active,,,,,1290000,,,http://www.redfin.com/CA/Oakland/5810-Skyline-Blvd-94611/home/81824540,East Bay Regional Data (EBRD),40731180,COLDWELL BANKER RESIDENTIAL,N,Y,37.8541024,-122.2127142,FALSE
MLS Listing,Single Family Residential,1745 CHURCH St,Oakland,CA,94621,249000,2,1,Havenscourt,684,2500,1926,1,Garage,6,Active,,,,,249000,4/21/15,164000,http://www.redfin.com/CA/Oakland/1745-Church-St-94621/home/568963,East Bay Regional Data (EBRD),40731192,Saratoga Group,N,Y,37.7635971,-122.1870019,FALSE
MLS Listing,Single Family Residential,1509 HAVENSCOURT Blvd,Oakland,CA,94621,270000,3,1,Havenscourt,1182,3400,1928,1,Garage,6,Active,,,,,270000,,,http://www.redfin.com/CA/Oakland/1509-Havenscourt-Blvd-94621/home/570193,East Bay Regional Data (EBRD),40731206,Victoria Properties,N,Y,37.763326,-122.1913,FALSE
MLS Listing,Single Family Residential,470 61ST St,Oakland,CA,94609,899000,3,2,Lower Rockridge,984,3168,1922,1,Garage,6,Active,3/12/16,14:00,16:00,,899000,7/26/14,706000,http://www.redfin.com/CA/Oakland/470-61st-St-94609/home/531903,East Bay Regional Data (EBRD),40731219,RED OAK REALTY,N,Y,37.84754,-122.260098,FALSE
MLS Listing,Single Family Residential,3693 MADRONE Ave,Oakland,CA,94619,649500,3,2,Laurel Heights,1279,4040,1924,1,Garage,5,Active,,,,,649500,8/21/15,445000,http://www.redfin.com/CA/Oakland/3693-Madrone-Ave-94619/home/1992734,East Bay Regional Data (EBRD),40731225,Realty One Group Infinity,N,Y,37.787946,-122.192379,FALSE
MLS Listing,Condo/Coop,631 ALCATRAZ Ave,Oakland,CA,94609,689000,4,2,N Oakland,1449,,1913,0,,5,Active,3/13/16,14:00,16:30,,689000,8/21/09,450000,http://www.redfin.com/CA/Oakland/631-Alcatraz-Ave-94609/home/28697271,East Bay Regional Data (EBRD),40731230,PACIFIC UNION INTERNATIONAL,N,Y,37.849472,-122.263794,FALSE
MLS Listing,Single Family Residential,5332 EL CAMILE Ave,Oakland,CA,94619,529000,2,1,Maxwell  Park,1014,4060,1924,1,Garage,5,Active,,,,,529000,4/30/08,289000,http://www.redfin.com/CA/Oakland/5332-El-Camile-Ave-94619/home/1224169,East Bay Regional Data (EBRD),40731236,PREFERRED PROPERTIES OF CA,N,Y,37.775788,-122.195409,FALSE
MLS Listing,Single Family Residential,6821 Aitken Dr,Oakland,CA,94611-1511,649500,3,1.5,Montclair,1716,8225,1963,2,Garage,5,Active,3/13/16,14:00,16:30,,649500,,,http://www.redfin.com/CA/Oakland/6821-Aitken-Dr-94611/home/612149,East Bay Regional Data (EBRD),40731239,COLDWELL BANKER RESIDENTIAL,N,Y,37.833953,-122.189599,FALSE
MLS Listing,Single Family Residential,9430 Mountain Blvd,Oakland,CA,94605,599000,4,2.5,Oakland,,8359,1996,2,Garage,5,Active,3/13/16,14:00,16:00,,599000,11/4/09,399000,http://www.redfin.com/CA/Oakland/9430-Mountain-Blvd-94605/home/585857,San Francisco Association of Realtors (SFARMLS),442789,Hill & Co.,N,Y,37.758661,-122.147158,FALSE
MLS Listing,Condo/Coop,1555 LAKESIDE Dr #120,Oakland,CA,94612,595000,2,1,Lake Merritt,1223,,1968,1,Garage,5,Active,3/13/16,14:00,16:30,,595000,11/6/12,325000,http://www.redfin.com/CA/Oakland/1555-Lakeside-Dr-94612/unit-120/home/1828826,East Bay Regional Data (EBRD),40731254,ALAIN PINEL REALTORS,N,Y,37.8033635,-122.2618117,FALSE
MLS Listing,Condo/Coop,177 19TH St Unit 10C,Oakland,CA,94612,695000,2,2,Lake Merritt,1608,19600,1959,1,Garage,5,Active,3/12/16,14:00,16:30,,695000,,,http://www.redfin.com/CA/Oakland/177-19th-St-94612/unit-10C/home/17188289,East Bay Regional Data (EBRD),40731256,Coldwell Banker,N,Y,37.8050313,-122.2629409,FALSE
MLS Listing,Multi-Family (2-4 Unit),6019 Idaho St,Oakland,CA,94608,899000,7,6.5,Oakland,2700,5003,1912,4,Garage,5,Active,,,,,899000,11/27/13,475000,http://www.redfin.com/CA/Oakland/6019-Idaho-St-94608/home/920750,East Bay Regional Data (EBRD),40731258,Security Pacific Real Estate,N,Y,37.843956,-122.28103,FALSE
MLS Listing,Single Family Residential,3675 DELMONT Ave,Oakland,CA,94605,589000,3,2,Millmont,1760,4300,1937,1,Garage,5,Active,3/13/16,14:00,16:30,,589000,3/4/11,455500,http://www.redfin.com/CA/Oakland/3675-Delmont-Ave-94605/home/566537,East Bay Regional Data (EBRD),40731261,COLDWELL BANKER RESIDENTIAL,N,Y,37.778082,-122.176452,FALSE
MLS Listing,Condo/Coop,3825 HIGH St #201,Oakland,CA,94619,399000,2,2,Laurel,1026,,1974,1,Garage,5,Active,3/13/16,14:00,16:30,,399000,9/18/09,171000,http://www.redfin.com/CA/Oakland/3825-High-St-94619/unit-201/home/678202,East Bay Regional Data (EBRD),40731262,THE GRUBB COMPANY,N,Y,37.789753,-122.191,FALSE
MLS Listing,Single Family Residential,3042 Carlsen St,Oakland,CA,94602,485000,2,1,Redwood Heights,728,9322,1923,1,Garage,5,Active,,,,,485000,,,http://www.redfin.com/CA/Oakland/3042-Carlsen-St-94602/home/544573,East Bay Regional Data (EBRD),40731264,WELLS & BENNETT REALTORS,N,Y,37.802123,-122.198789,FALSE
MLS Listing,Single Family Residential,824 PALOMA Ave,Oakland,CA,94610,995000,4,2,Crocker Hghlands,1951,4992,1918,1,Garage,5,Active,3/13/16,14:00,16:30,,995000,6/28/13,885000,http://www.redfin.com/CA/Oakland/824-Paloma-Ave-94610/home/1773894,East Bay Regional Data (EBRD),40731266,"SOTHEBY'S INTERNATIONAL REALTY, INC.",N,Y,37.811584,-122.235031,FALSE
MLS Listing,Single Family Residential,2309 96th Ave,Oakland,CA,94603,329000,3,1,Elmhurst,996,5960,1924,0,,5,Active,,,,,329000,,,http://www.redfin.com/CA/Oakland/2309-96th-Ave-94603/home/1096811,East Bay Regional Data (EBRD),40731268,PARADIGM INVESTMENTS,N,Y,37.750654,-122.161806,FALSE
MLS Listing,Single Family Residential,571 ATHOL Ave,Oakland,CA,94606,739000,2,1,Haddon Hill,1356,5000,1924,1,Garage,5,Active,3/13/16,14:00,16:30,,739000,10/20/05,680000,http://www.redfin.com/CA/Oakland/571-Athol-Ave-94606/home/1476859,East Bay Regional Data (EBRD),40731276,THE GRUBB COMPANY,N,Y,37.805312,-122.244385,FALSE
MLS Listing,Vacant Land,3010 7th,Oakland,CA,94601,750000,,,Oakland,,7500,,1,Garage,5,Active,,,,,750000,1/16/15,150000,http://www.redfin.com/CA/Oakland/3010-E-7th-St-94601/home/537597,East Bay Regional Data (EBRD),40731272,"DANIEL WINKLER & ASSOCS., INC.",N,Y,37.773279,-122.230271,FALSE
MLS Listing,Single Family Residential,3937 and 3941 Vale Ave,Oakland,CA,94619,899500,3,2,Laural,,12500,1930,3,Garage,5,Active,,,,,899500,,,http://www.redfin.com/CA/Oakland/3937-Vale-Ave-94619/home/1362785,East Bay Regional Data (EBRD),40731283,RE/MAX Accord,N,Y,37.791277,-122.189684,FALSE
MLS Listing,Single Family Residential,30 MURDOCK Ct,Oakland,CA,94605,329000,2,1,Oakland,1104,10044,1930,1,Garage,5,Active,3/13/16,14:00,16:30,,329000,2/3/99,155000,http://www.redfin.com/CA/Oakland/30-Murdock-Ct-94605/home/1422557,East Bay Regional Data (EBRD),40731284,BHG HIGHLAND PARTNERS,N,Y,37.775776,-122.184381,FALSE
MLS Listing,Condo/Coop,22 MOSS Ave #304,Oakland,CA,94610,499000,2,2,Grand Lake/ Rose,1019,,1965,1,Garage,5,Active,,,,,499000,4/3/13,375000,http://www.redfin.com/CA/Oakland/22-Moss-Ave-94610/unit-304/home/1494625,East Bay Regional Data (EBRD),40731288,COLDWELL BANKER REAL ESTATE,N,Y,37.818934,-122.250961,FALSE
MLS Listing,Single Family Residential,3128 CHESTNUT St,Oakland,CA,94608,499000,2,1,Oakland West,830,3168,1891,0,,5,Active,3/13/16,14:00,16:30,,499000,4/13/04,315000,http://www.redfin.com/CA/Oakland/3128-Chestnut-St-94608/home/1868474,East Bay Regional Data (EBRD),40731289,BHG MASON MCDUFFIE,N,Y,37.822992,-122.279716,FALSE
MLS Listing,Single Family Residential,2322 E 21st St,Oakland,CA,94601,549000,3,1.5,San Antonio,1135,4500,1904,0,,5,Active,,,,,549000,12/7/99,99000,http://www.redfin.com/CA/Oakland/2322-E-21st-St-94601/home/1654318,East Bay Regional Data (EBRD),40731293,EXPRESS HOME FUNDING,N,Y,37.788579,-122.23093,FALSE
MLS Listing,Single Family Residential,5052 FAIRFAX Ave,Oakland,CA,94601,499000,3,2,Lower Maxwell,1369,5200,1925,1,Garage,5,Active,,,,,499000,9/11/13,410000,http://www.redfin.com/CA/Oakland/5052-Fairfax-Ave-94601/home/1307149,East Bay Regional Data (EBRD),40731298,"DANIEL WINKLER & ASSOCS., INC.",N,Y,37.775639,-122.200495,FALSE
MLS Listing,Condo/Coop,311 2ND St #508,Oakland,CA,94607,699000,1,2,Jack London Sq,1050,,2009,1,Garage,5,Active,3/13/16,14:00,17:00,,699000,5/16/14,542000,http://www.redfin.com/CA/Oakland/311-2nd-St-94607/unit-508/home/57179650,East Bay Regional Data (EBRD),40731335,Kim Cole Real Estate,N,Y,37.7945755,-122.2731771,FALSE
MLS Listing,Single Family Residential,2929 MINNA Ave,Oakland,CA,94619,448000,3,1.5,Allendale,1130,3600,1921,1,Garage,5,Active,,,,3/5/16,548000,1/7/16,279825,http://www.redfin.com/CA/Oakland/2929-Minna-Ave-94619/home/1871845,East Bay Regional Data (EBRD),40731348,Bay Valley Realty,N,Y,37.7862,-122.203223,FALSE
MLS Listing,Single Family Residential,7884 ARTHUR St,Oakland,CA,94605,339950,2,1,Oakland,1394,3420,1928,1,Garage,5,Active,3/13/16,13:00,15:00,,339950,2/7/14,160000,http://www.redfin.com/CA/Oakland/7884-Arthur-St-94605/home/1291067,East Bay Regional Data (EBRD),40731362,"Exquisite Real Estate, Inc.",N,Y,37.76023,-122.176228,FALSE
MLS Listing,Single Family Residential,31 KIMBERLIN HEIGHTS Dr,Oakland,CA,94619,849000,5,2.5,Crestmont Height,2004,10740,1956,2,Garage,5,Active,3/13/16,13:00,16:00,,849000,,,http://www.redfin.com/CA/Oakland/31-Kimberlin-Heights-Dr-94619/home/1914051,East Bay Regional Data (EBRD),40731364,Bay Area Realty,N,Y,37.802154,-122.179494,FALSE
MLS Listing,Single Family Residential,9842 OLIVE St,Oakland,CA,94603,439000,3,2,East Oakland,1154,3100,1927,0,,5,Active,,,,,439000,1/28/13,115000,http://www.redfin.com/CA/Oakland/9842-Olive-St-94603/home/1963258/ebrd-40731369,East Bay Regional Data (EBRD),40731369,CLIMB REAL ESTATE GROUP,N,Y,37.746489,-122.163018,FALSE
MLS Listing,Single Family Residential,401 Taurus Ave,Oakland,CA,94611-2017,699000,3,2,Montclair,1436,8600,1937,0,,4,Active,,,,3/7/16,825000,10/5/93,96500,http://www.redfin.com/CA/Oakland/401-Taurus-Ave-94611/home/2000867,East Bay Regional Data (EBRD),40731385,Keller Williams Realty,N,Y,37.838674,-122.214676,FALSE
MLS Listing,Single Family Residential,1916 ALCATRAZ Ave,Berkeley,CA,94703,475000,2,1,Berkeley,1118,3480,1919,1,Garage,4,Active,3/13/16,14:00,16:30,,475000,,,http://www.redfin.com/CA/Berkeley/1916-Alcatraz-Ave-94703/home/1190977,East Bay Regional Data (EBRD),40731389,BHG MASON MCDUFFIE REAL ESTATE,N,Y,37.848887,-122.268739,FALSE
MLS Listing,Single Family Residential,2921 MADERA Ave,Oakland,CA,94619,599000,4,2,Maxwell  Park,1954,3960,1922,1,Garage,4,Active,3/13/16,14:00,16:00,,599000,10/29/93,179000,http://www.redfin.com/CA/Oakland/2921-Madera-Ave-94619/home/1398861,East Bay Regional Data (EBRD),40731396,RED OAK REALTY,N,Y,37.778326,-122.193275,FALSE
MLS Listing,Single Family Residential,3006 MORCOM Ave,Oakland,CA,94619,589000,3,2,Maxwell  Park,1176,4366,1922,0,,4,Active,3/12/16,14:00,16:00,,589000,8/6/14,523000,http://www.redfin.com/CA/Oakland/3006-Morcom-Ave-94619/home/1250451,East Bay Regional Data (EBRD),40731400,"DANIEL WINKLER & ASSOCS., INC",N,Y,37.7787425,-122.1901884,FALSE
MLS Listing,Multi-Family (2-4 Unit),3223 LINDEN St,Oakland,CA,94608,599000,7,3.5,Oakland,2117,3390,1905,1,Garage,4,Active,,,,,599000,9/22/03,325000,http://www.redfin.com/CA/Oakland/3223-Linden-St-94608/home/525257/ebrd-40731405,East Bay Regional Data (EBRD),40731405,Venture Sotheby's Intl Rlty,N,Y,37.823845,-122.278984,FALSE
MLS Listing,Multi-Family (2-4 Unit),2455 89th Ave,Oakland,CA,94605,298000,,,Oakland,1580,4800,1987,2,,4,Active,,,,,298000,8/31/11,115000,http://www.redfin.com/CA/Oakland/2455-89th-Ave-94605/home/1243804,San Francisco Association of Realtors (SFARMLS),442872,GBA Realty,N,Y,37.756456,-122.16222,FALSE
MLS Listing,Vacant Land,Undisclosed,Oakland,CA,94611,330000,,,Oakland,,17703,,1,Garage,3,Active,,,,,330000,7/19/05,200000,http://www.redfin.com/CA/Oakland/Undisclosed-address-94611/home/22794438,East Bay Regional Data (EBRD),40731437,Realty One Group - Alliance,N,Y,,,FALSE
MLS Listing,Condo/Coop,5400 MOUNTAIN Blvd #340,Oakland,CA,94619,399900,2,2,Leona Heights,969,,1981,1,Garage,3,Active,,,,,399900,6/20/12,149000,http://www.redfin.com/CA/Oakland/5400-Mountain-Blvd-94619/unit-340/home/561073,East Bay Regional Data (EBRD),40731447,"SHALAYA SHIPMAN, BROKER",N,Y,37.785065,-122.177559,FALSE
MLS Listing,Condo/Coop,625 MADISON St #203,Oakland,CA,94607,225000,1,1,China Town,616,9950,1985,1,Garage,2,Active,,,,,225000,,,http://www.redfin.com/CA/Oakland/625-Madison-St-94607/unit-203/home/1879786,East Bay Regional Data (EBRD),40731482,SMART CHOICE REALTY,N,Y,37.796597,-122.267482,FALSE
MLS Listing,Single Family Residential,1811 BRENTWOOD Rd,Oakland,CA,94602,895000,3,2,Upper Oakmore,1332,5328,1947,2,Garage,2,Active,,,,,895000,,,http://www.redfin.com/CA/Oakland/1811-Brentwood-Rd-94602/home/545307,East Bay Regional Data (EBRD),40731511,Coldwell Banker,N,Y,37.814176,-122.206202,FALSE
MLS Listing,Single Family Residential,5019 CRYSTAL RIDGE Ct,Oakland,CA,94605,780000,4,2.5,Oakland,2566,6270,1989,2,Garage,2,Active,,,,,780000,12/15/04,929000,http://www.redfin.com/CA/Oakland/5019-Crystal-Ridge-Ct-94605/home/566765,East Bay Regional Data (EBRD),40731520,Bay Home Investments&Loans,N,Y,37.777321,-122.154662,TRUE
MLS Listing,Multi-Family (2-4 Unit),415 Merritt,Oakland,CA,94610,1300000,,,Oakland,,4180,1949,4,,2,Active,,,,,1300000,,,http://www.redfin.com/CA/Oakland/415-Merritt-Ave-94610/unit-4/home/1913602,San Francisco Association of Realtors (SFARMLS),442908,First National Realty,N,Y,37.805369,-122.249668,FALSE
MLS Listing,Townhouse,10825 PACKARD St,Oakland,CA,94603,409000,2,2.5,Oakland,1450,,2002,2,Garage,2,Active,,,,,409000,,,http://www.redfin.com/CA/Oakland/10825-Packard-St-94603/unit-149/home/1853255,East Bay Regional Data (EBRD),40731534,Prime Ventures Inc. A Real Estate & Loan Company,N,Y,37.738191,-122.162358,FALSE
MLS Listing,Single Family Residential,2300 65TH Ave,Oakland,CA,94605,295000,2,2,Havenscourt,960,3000,1926,0,,2,Active,3/11/16,12:00,14:00,,295000,2/25/09,59900,http://www.redfin.com/CA/Oakland/2300-65th-Ave-94605/home/1946306,East Bay Regional Data (EBRD),40731535,BAY PROPERTY GROUP,N,Y,37.766206,-122.189154,FALSE
MLS Listing,Single Family Residential,2514 74TH Ave,Oakland,CA,94605,315000,3,1,Havenscourt,914,3800,1940,1,Garage,2,Active,3/12/16,13:00,16:00,,315000,12/29/70,18500,http://www.redfin.com/CA/Oakland/2514-74th-Ave-94605/home/576862,East Bay Regional Data (EBRD),40731537,"Alain Pinel, REALTORS",N,Y,37.765676,-122.175502,FALSE
MLS Listing,Single Family Residential,7115 LOCKWOOD St,Oakland,CA,94621,349900,3,1.5,Oakland,1100,4880,1920,1,Garage,1,Active,,,,,349900,10/8/15,185000,http://www.redfin.com/CA/Oakland/7115-Lockwood-St-94621/home/1856124,East Bay Regional Data (EBRD),40731544,RICKEY REALTY PROPERTY MANAG.,N,Y,37.763671,-122.182089,FALSE
MLS Listing,Single Family Residential,2343 Mastlands Dr,Oakland,CA,94611,795000,4,3,Piedmont Pines,2150,11925,1958,2,Garage,1,Active,3/12/16,14:00,17:00,,795000,9/8/08,550000,http://www.redfin.com/CA/Oakland/2343-Mastlands-Dr-94611/home/1001848,East Bay Regional Data (EBRD),40731556,BAY SOTHEBY'S INTL REALTY,N,Y,37.82069,-122.1986,FALSE
MLS Listing,Single Family Residential,3715 Monterey Blvd,Oakland,CA,94619,775000,3,1.5,Redwood Heights,2221,5050,1931,1,Garage,1,Active,3/12/16,14:00,16:00,,775000,,,http://www.redfin.com/CA/Oakland/3715-Monterey-Blvd-94619/home/547492,East Bay Regional Data (EBRD),40731563,ALAIN PINEL REALTORS,N,Y,37.796924,-122.190366,FALSE
MLS Listing,Condo/Coop,1211 66th St,Oakland,CA,94608,699000,2,2,Emeryville Borde,1521,,2006,2,Garage,1,Active,3/12/16,11:00,13:00,,699000,9/28/12,355000,http://www.redfin.com/CA/Oakland/1211-66th-St-94608/home/12116491,East Bay Regional Data (EBRD),40731565,WELLS & BENNETT REALTORS,N,Y,37.848409,-122.287966,FALSE
MLS Listing,Single Family Residential,1371 81ST Ave,Oakland,CA,94621,349000,4,2,East Oakland,1385,7500,1928,0,,1,Active,,,,,349000,7/30/04,43000,http://www.redfin.com/CA/Oakland/1371-81st-Ave-94621/home/1744674,East Bay Regional Data (EBRD),40731584,JJ&S HOLDINGS,N,Y,37.755761,-122.181742,FALSE
MLS Listing,Single Family Residential,6414 SWAINLAND Rd,Oakland,CA,94611,2150000,4,4,Montclair,3936,34057,1988,2,Garage,1,Active,3/13/16,14:00,16:30,,2150000,10/8/07,1491727,http://www.redfin.com/CA/Oakland/6414-Swainland-Rd-94611/home/593481,East Bay Regional Data (EBRD),40731585,BHG MASON MCDUFFIE REAL ESTATE,N,Y,37.846591,-122.220401,FALSE
MLS Listing,Single Family Residential,217 Gannon Rd,Oakland,CA,94603,345000,3,1,East End,,6048,1943,0,,1,Active,,,,,345000,6/13/97,13000,http://www.redfin.com/CA/Oakland/217-Gannon-Rd-94603/home/1937120,East Bay Regional Data (EBRD),40731590,BETTER HOMES REALTY/MCARTHR,N,Y,37.731707,-122.19223,FALSE
MLS Listing,Single Family Residential,58 BUCKEYE Ave,Oakland,CA,94618,1095000,4,3,Rockridge Upper,2002,4602,1972,2,Garage,1,Active,3/12/16,13:00,17:00,,1095000,5/4/01,795000,http://www.redfin.com/CA/Oakland/58-Buckeye-Ave-94618/home/1342343,East Bay Regional Data (EBRD),40731591,BAY SOTHEBYS INT'L REALTY,N,Y,37.8413417,-122.2348023,FALSE
MLS Listing,Single Family Residential,7965 Earl St,Oakland,CA,94605,439000,3,1,King Estates,1060,5400,1928,1,Garage,1,Active,,,,,439000,2/4/10,140000,http://www.redfin.com/CA/Oakland/7965-Earl-St-94605/home/1323639,East Bay Regional Data (EBRD),40731592,"WESLEY MAYDER, BROKER",N,Y,37.769923,-122.15655,FALSE
MLS Listing,Multi-Family (2-4 Unit),3435 Martin Luther King Jr Way,Oakland,CA,94609,789000,6,4.5,Oakland,2992,10400,1910,4,Garage,1,Active,3/13/16,14:00,16:30,,789000,,,http://www.redfin.com/CA/Oakland/3435-Martin-Luther-King-Junior-Way-94609/home/1605443,East Bay Regional Data (EBRD),40731594,LAWTON ASSOCIATES,N,Y,37.82408,-122.270247,FALSE
MLS Listing,Single Family Residential,7637 NEY Ave,Oakland,CA,94605,348000,2,1,Eastmont Hills,1043,2556,1928,2,Garage,1,Active,3/12/16,13:00,16:00,,348000,2/8/01,75000,http://www.redfin.com/CA/Oakland/7637-Ney-Ave-94605/home/574520,East Bay Regional Data (EBRD),40731596,Intero Real Estate Services,N,Y,37.767831,-122.16831,FALSE
MLS Listing,Single Family Residential,1262 94th Ave,Oakland,CA,94603,299000,2,1,International St,,3125,1925,1,Garage,1,Active,,,,,299000,1/29/16,176000,http://www.redfin.com/CA/Oakland/1262-94th-Ave-94603/home/1433353,East Bay Regional Data (EBRD),40731601,BHHS DRYSDALE PROPERTIES,N,Y,37.745979,-122.174579,FALSE
MLS Listing,Multi-Family (2-4 Unit),3656 West St,Oakland,CA,94608,539000,5,2,N Oakland,1776,2730,1902,1,Garage,1,Active,3/13/16,14:00,16:30,,539000,2/26/10,150000,http://www.redfin.com/CA/Oakland/3656-West-St-94608/home/676741,East Bay Regional Data (EBRD),40731606,LAWTON ASSOCIATES,N,Y,37.826402,-122.27162,FALSE
MLS Listing,Single Family Residential,1546 77TH Ave,Oakland,CA,94621,199000,2,1,E Oakland,1132,3640,1936,2,Garage,1,Active,,,,,199000,,,http://www.redfin.com/CA/Oakland/1546-77th-Ave-94621/home/575849,East Bay Regional Data (EBRD),40731615,THE GRUBB COMPANY,N,Y,37.759501,-122.181467,FALSE
MLS Listing,Multi-Family (2-4 Unit),2720 E 21st St,Oakland,CA,94601,420000,1,3,Oakland,2210,5000,1917,2,Garage,1,Active,,,,,420000,,,http://www.redfin.com/CA/Oakland/2720-E-21st-St-94601/home/1267762,East Bay Regional Data (EBRD),40731616,ERA MICHAEL JAMES CO.,N,Y,37.7855664,-122.2261388,FALSE
MLS Listing,Single Family Residential,1215 78TH Ave,Oakland,CA,94621,270000,2,2,Heginberger,1124,2179,1927,1,Garage,1,Active,,,,,270000,4/12/14,180000,http://www.redfin.com/CA/Oakland/1215-78th-Ave-94621/home/1957735,East Bay Regional Data (EBRD),40731643,Community Realty & Invest,N,Y,37.7559572,-122.1862714,FALSE
MLS Listing,Single Family Residential,3220 SHEFFIELD Ave,Oakland,CA,94602,528000,2,1,Oakland,1380,3160,1928,2,Garage,1,Active,3/12/16,13:00,15:00,,528000,7/13/00,293500,http://www.redfin.com/CA/Oakland/3220-Sheffield-Ave-94602/home/538923,East Bay Regional Data (EBRD),40731648,CES PREMIER REAL ESTATE SVCS,N,Y,37.7979998,-122.220824,FALSE
MLS Listing,Condo/Coop,515 Canyon Oaks Dr Unit B,Oakland,CA,94605,339000,1,1,Shadow Woods,815,,1986,1,Garage,1,Active,3/13/16,13:00,16:30,,339000,10/31/06,315000,http://www.redfin.com/CA/Oakland/515-Canyon-Oaks-Dr-94605/unit-B/home/12116813,East Bay Regional Data (EBRD),40731656,BAY SOTHEBYS INT'L REALTY,N,Y,37.773575,-122.147498,FALSE
MLS Listing,Single Family Residential,1234 53RD Ave,Oakland,CA,94601,425000,3,1.5,Melrose,920,2500,1917,1,Garage,1,Active,,,,,425000,7/4/15,192500,http://www.redfin.com/CA/Oakland/1234-53rd-Ave-94601/home/550947,East Bay Regional Data (EBRD),40731663,COMMUNITY REALTY PROPERTY MGT.,N,Y,37.766499,-122.207526,FALSE
MLS Listing,Single Family Residential,4836 Harbord Dr,Oakland,CA,94618-2505,899000,3,2,Upper Rockridge,1639,5100,1952,1,Garage,1,Active,3/13/16,14:00,16:30,,899000,8/15/72,35500,http://www.redfin.com/CA/Oakland/4836-Harbord-Dr-94618/home/1728037,East Bay Regional Data (EBRD),40731683,BHG HIGHLAND PARTNERS,N,Y,37.8380214,-122.2301789,FALSE
MLS Listing,Single Family Residential,5687 FLORENCE Ter,Oakland,CA,94611,799000,2,3,Fernwood Area,1790,7303,1923,0,,1,Active,3/13/16,14:00,16:30,,799000,8/7/10,725500,http://www.redfin.com/CA/Oakland/5687-Florence-Ter-94611/home/1564836,East Bay Regional Data (EBRD),40731688,THE GRUBB COMPANY,N,Y,37.837267,-122.215771,FALSE
MLS Listing,Single Family Residential,6501 PINE NEEDLE Dr,Oakland,CA,94611,849000,3,2,Montclair,1684,10664,1941,2,Garage,1,Active,3/13/16,14:00,16:00,,849000,7/16/96,314000,http://www.redfin.com/CA/Oakland/6501-Pine-Needle-Dr-94611/home/1762022,East Bay Regional Data (EBRD),40731696,RE/MAX ACCORD,N,Y,37.847448,-122.213226,FALSE
