prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,8816,Olive St,Oakland,CA,94621,0,,2,1.0,1034,4290,1925,37.753975,-122.168118,,,http://www.zillow.com/homedetails/8816-Olive-St-Oakland-CA-94621/24798644_zpid/,http://www.zillow.com/homedetails/8816-Olive-St-Oakland-CA-94621/24798644_zpid/#charts-and-data,http://www.zillow.com/homes/24798644_zpid/,http://www.zillow.com/homes/comps/24798644_zpid/,24798644,277314,04/11/2016,,,0.714549460081,0,275000,12/08/2015,12.0,265
redfin,2243,89th Ave,Oakland,CA,94605,0,,3,1.5,1130,4200,1925,37.754952,-122.165535,,,http://www.zillow.com/homedetails/2243-89th-Ave-Oakland-CA-94605/24798792_zpid/,http://www.zillow.com/homedetails/2243-89th-Ave-Oakland-CA-94605/24798792_zpid/#charts-and-data,http://www.zillow.com/homes/24798792_zpid/,http://www.zillow.com/homes/comps/24798792_zpid/,24798792,287688,04/11/2016,,,0.593758469936,0,325000,08/20/2015,10.0,287
redfin,9411,Golf Links Rd,Oakland,CA,94605,0,,2,1.0,1429,9016,1940,37.755242,-122.153556,,,http://www.zillow.com/homedetails/9411-Golf-Links-Rd-Oakland-CA-94605/24800236_zpid/,http://www.zillow.com/homedetails/9411-Golf-Links-Rd-Oakland-CA-94605/24800236_zpid/#charts-and-data,http://www.zillow.com/homes/24800236_zpid/,http://www.zillow.com/homes/comps/24800236_zpid/,24800236,798190,04/11/2016,,,0.698436781451,0,805000,06/02/2015,10.0,563
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
452400,348,45500,58500,78000,283800.0,270800.0,251300.0

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,6499,Bayview Dr,Oakland,CA,94605,97,127501,4,3.0,2415,3107,2016,37.778777,-122.162061,http://www.redfin.com/CA/Oakland/6499-Bayview-Dr-94605/home/22656398,,http://www.zillow.com/homedetails/6499-Bayview-Dr-Oakland-CA-94605/111409173_zpid/,http://www.zillow.com/homedetails/6499-Bayview-Dr-Oakland-CA-94605/111409173_zpid/#charts-and-data,http://www.zillow.com/homes/111409173_zpid/,http://www.zillow.com/homes/comps/111409173_zpid/,111409173,717185,04/11/2016,3900,04/12/2016,0,0
redfin,4191,Mountain View Ave,Oakland,CA,94605,0,,2,2.5,2325,8712,1947,37.78339,-122.173202,,,http://www.zillow.com/homedetails/4191-Mountain-View-Ave-Oakland-CA-94605/24785138_zpid/,http://www.zillow.com/homedetails/4191-Mountain-View-Ave-Oakland-CA-94605/24785138_zpid/#charts-and-data,http://www.zillow.com/homes/24785138_zpid/,http://www.zillow.com/homes/comps/24785138_zpid/,24785138,772005,04/11/2016,,,0.686823602415,0,730000,12/14/2015,6.0,313
redfin,6371,Sunnymere Ave,Oakland,CA,94605,0,,4,3.0,2025,6351,2015,37.778705,-122.171266,,,http://www.zillow.com/homedetails/6371-Sunnymere-Ave-Oakland-CA-94605/24786078_zpid/,http://www.zillow.com/homedetails/6371-Sunnymere-Ave-Oakland-CA-94605/24786078_zpid/#charts-and-data,http://www.zillow.com/homes/24786078_zpid/,http://www.zillow.com/homes/comps/24786078_zpid/,24786078,641994,04/11/2016,,,0.502710038026,0,618000,10/27/2015,5.0,305
redfin,6828,Hillmont Dr,Oakland,CA,94605,0,,4,2.5,2469,2540,1997,37.774643,-122.169473,,,http://www.zillow.com/homedetails/6828-Hillmont-Dr-Oakland-CA-94605/24786212_zpid/,http://www.zillow.com/homedetails/6828-Hillmont-Dr-Oakland-CA-94605/24786212_zpid/#charts-and-data,http://www.zillow.com/homes/24786212_zpid/,http://www.zillow.com/homes/comps/24786212_zpid/,24786212,694181,04/11/2016,,,0.495411608179,0,540000,08/28/2015,6.0,218
redfin,6020,Leona St,Oakland,CA,94605,0,,4,1.5,2138,5220,1936,37.78283,-122.172532,,,http://www.zillow.com/homedetails/6020-Leona-St-Oakland-CA-94605/24786632_zpid/,http://www.zillow.com/homedetails/6020-Leona-St-Oakland-CA-94605/24786632_zpid/#charts-and-data,http://www.zillow.com/homes/24786632_zpid/,http://www.zillow.com/homes/comps/24786632_zpid/,24786632,706789,04/11/2016,,,0.636695598674,0,650000,08/21/2015,6.0,304
redfin,4231,Ridgemont Ct,Oakland,CA,94619,0,,3,2.0,2403,6816,1985,37.785156,-122.16739,,,http://www.zillow.com/homedetails/4231-Ridgemont-Ct-Oakland-CA-94619/24787145_zpid/,http://www.zillow.com/homedetails/4231-Ridgemont-Ct-Oakland-CA-94619/24787145_zpid/#charts-and-data,http://www.zillow.com/homes/24787145_zpid/,http://www.zillow.com/homes/comps/24787145_zpid/,24787145,936604,04/11/2016,,,0.528147722657,0,889000,08/04/2015,7.0,369
redfin,7044,Outlook Ave,Oakland,CA,94605,0,,4,4.0,2096,7783,1920,37.77179,-122.171115,,,http://www.zillow.com/homedetails/7044-Outlook-Ave-Oakland-CA-94605/24793635_zpid/,http://www.zillow.com/homedetails/7044-Outlook-Ave-Oakland-CA-94605/24793635_zpid/#charts-and-data,http://www.zillow.com/homes/24793635_zpid/,http://www.zillow.com/homes/comps/24793635_zpid/,24793635,644802,04/11/2016,,,0.691046051663,0,568000,09/21/2015,8.0,270
redfin,7408,Outlook Ave,Oakland,CA,94605,0,,3,2.0,1932,3284,1933,37.770391,-122.169134,,,http://www.zillow.com/homedetails/7408-Outlook-Ave-Oakland-CA-94605/24793675_zpid/,http://www.zillow.com/homedetails/7408-Outlook-Ave-Oakland-CA-94605/24793675_zpid/#charts-and-data,http://www.zillow.com/homes/24793675_zpid/,http://www.zillow.com/homes/comps/24793675_zpid/,24793675,503425,04/11/2016,,,0.696371620741,0,485000,07/10/2015,9.0,251
redfin,7843,Sunkist Dr,Oakland,CA,94605,0,,5,2.0,2000,7344,1955,37.768962,-122.162262,,,http://www.zillow.com/homedetails/7843-Sunkist-Dr-Oakland-CA-94605/24794159_zpid/,http://www.zillow.com/homedetails/7843-Sunkist-Dr-Oakland-CA-94605/24794159_zpid/#charts-and-data,http://www.zillow.com/homes/24794159_zpid/,http://www.zillow.com/homes/comps/24794159_zpid/,24794159,654564,04/11/2016,,,0.678238515618,0,510000,07/28/2015,10.0,255
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
688275,285,84525,108675,144900,416681.25,392531.25,356306.25

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,9631,E St,Oakland,CA,94603-2334,89,40726132,3,1.0,744,5760,1905,37.742509,-122.177706,http://www.redfin.com/CA/Oakland/9631-E-St-94603/home/1946433,,http://www.zillow.com/homedetails/9631-E-St-Oakland-CA-94603/24800852_zpid/,http://www.zillow.com/homedetails/9631-E-St-Oakland-CA-94603/24800852_zpid/#charts-and-data,http://www.zillow.com/homes/24800852_zpid/,http://www.zillow.com/homes/comps/24800852_zpid/,24800852,289771,04/11/2016,2175,04/12/2016,0,0
redfin,1133,84th Ave,Oakland,CA,94621,0,,2,1.0,876,5201,1940,37.752302,-122.182145,,,http://www.zillow.com/homedetails/1133-84th-Ave-Oakland-CA-94621/24797114_zpid/,http://www.zillow.com/homedetails/1133-84th-Ave-Oakland-CA-94621/24797114_zpid/#charts-and-data,http://www.zillow.com/homes/24797114_zpid/,http://www.zillow.com/homes/comps/24797114_zpid/,24797114,294436,04/11/2016,,,0.718778126744,0,290000,08/14/2015,4.0,331
redfin,1156,83rd Ave,Oakland,CA,94621,0,,2,1.0,892,5200,1946,37.75283,-122.181895,,,http://www.zillow.com/homedetails/1156-83rd-Ave-Oakland-CA-94621/24797128_zpid/,http://www.zillow.com/homedetails/1156-83rd-Ave-Oakland-CA-94621/24797128_zpid/#charts-and-data,http://www.zillow.com/homes/24797128_zpid/,http://www.zillow.com/homes/comps/24797128_zpid/,24797128,291826,04/11/2016,,,0.748934475255,0,235000,11/17/2015,6.0,263
redfin,1041,85th Ave,Oakland,CA,94621,0,,2,1.0,834,5720,1942,37.750842,-122.183092,,,http://www.zillow.com/homedetails/1041-85th-Ave-Oakland-CA-94621/24797160_zpid/,http://www.zillow.com/homedetails/1041-85th-Ave-Oakland-CA-94621/24797160_zpid/#charts-and-data,http://www.zillow.com/homes/24797160_zpid/,http://www.zillow.com/homes/comps/24797160_zpid/,24797160,288391,04/11/2016,,,0.646590657405,0,343520,03/23/2016,5.0,411
redfin,1331,88th Ave,Oakland,CA,94621,0,,2,1.0,903,3267,1915,37.750836,-122.176784,,,http://www.zillow.com/homedetails/1331-88th-Ave-Oakland-CA-94621/24797217_zpid/,http://www.zillow.com/homedetails/1331-88th-Ave-Oakland-CA-94621/24797217_zpid/#charts-and-data,http://www.zillow.com/homes/24797217_zpid/,http://www.zillow.com/homes/comps/24797217_zpid/,24797217,288347,04/11/2016,,,0.577539903274,0,285000,12/11/2015,4.0,315
redfin,1226,88th Ave,Oakland,CA,94621,0,,2,1.0,750,2613,1924,37.749716,-122.178031,,,http://www.zillow.com/homedetails/1226-88th-Ave-Oakland-CA-94621/24797311_zpid/,http://www.zillow.com/homedetails/1226-88th-Ave-Oakland-CA-94621/24797311_zpid/#charts-and-data,http://www.zillow.com/homes/24797311_zpid/,http://www.zillow.com/homes/comps/24797311_zpid/,24797311,207384,04/11/2016,,,0.498271104974,0,186000,04/16/2015,10.0,248
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
232872,313,26040,33480,44640,143614.0,136174.0,125014.0

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,1708,55th Ave,Oakland,CA,94621,83,40726576,3,2.0,1500,3963,1912,37.769134,-122.200351,http://www.redfin.com/CA/Oakland/1708-55th-Ave-94621/home/1628729,,http://www.zillow.com/homedetails/1708-55th-Ave-Oakland-CA-94621/24789053_zpid/,http://www.zillow.com/homedetails/1708-55th-Ave-Oakland-CA-94621/24789053_zpid/#charts-and-data,http://www.zillow.com/homes/24789053_zpid/,http://www.zillow.com/homes/comps/24789053_zpid/,24789053,387232,04/11/2016,2800,04/12/2016,0,0
redfin,5557,Harvey Ave,Oakland,CA,94621,0,,2,1.0,1164,3920,1922,37.77042,-122.196444,,,http://www.zillow.com/homedetails/5557-Harvey-Ave-Oakland-CA-94621/24788945_zpid/,http://www.zillow.com/homedetails/5557-Harvey-Ave-Oakland-CA-94621/24788945_zpid/#charts-and-data,http://www.zillow.com/homes/24788945_zpid/,http://www.zillow.com/homes/comps/24788945_zpid/,24788945,316345,04/11/2016,,,0.231147452711,0,305000,02/26/2016,6.0,262
redfin,1329,54th Ave,Oakland,CA,94601,0,,3,1.0,1342,4247,1918,37.767018,-122.20628,,,http://www.zillow.com/homedetails/1329-54th-Ave-Oakland-CA-94601/24780517_zpid/,http://www.zillow.com/homedetails/1329-54th-Ave-Oakland-CA-94601/24780517_zpid/#charts-and-data,http://www.zillow.com/homes/24780517_zpid/,http://www.zillow.com/homes/comps/24780517_zpid/,24780517,334297,04/11/2016,,,0.355303283814,0,320000,12/04/2015,5.0,238
redfin,1633,54th Ave,Oakland,CA,94601,0,,2,1.5,1267,4725,1941,37.770386,-122.203944,,,http://www.zillow.com/homedetails/1633-54th-Ave-Oakland-CA-94601/24780966_zpid/,http://www.zillow.com/homedetails/1633-54th-Ave-Oakland-CA-94601/24780966_zpid/#charts-and-data,http://www.zillow.com/homes/24780966_zpid/,http://www.zillow.com/homes/comps/24780966_zpid/,24780966,420748,04/11/2016,,,0.214458150973,0,430000,10/01/2015,4.0,339
redfin,1625,53rd Ave,Oakland,CA,94601,0,,3,1.0,1144,3963,1946,37.770644,-122.204784,,,http://www.zillow.com/homedetails/1625-53rd-Ave-Oakland-CA-94601/24780977_zpid/,http://www.zillow.com/homedetails/1625-53rd-Ave-Oakland-CA-94601/24780977_zpid/#charts-and-data,http://www.zillow.com/homes/24780977_zpid/,http://www.zillow.com/homes/comps/24780977_zpid/,24780977,384497,04/11/2016,,,0.263637470093,0,425000,12/04/2015,4.0,371
redfin,5171,Fairfax Ave,Oakland,CA,94601,0,,2,2.0,1176,5227,1922,37.77386,-122.201104,,,http://www.zillow.com/homedetails/5171-Fairfax-Ave-Oakland-CA-94601/24781161_zpid/,http://www.zillow.com/homedetails/5171-Fairfax-Ave-Oakland-CA-94601/24781161_zpid/#charts-and-data,http://www.zillow.com/homes/24781161_zpid/,http://www.zillow.com/homes/comps/24781161_zpid/,24781161,522639,04/11/2016,,,0.329114003544,0,520000,10/15/2015,7.0,442
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
495000,330,52500,67500,90000,303750.0,293750.0,271250.0

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,1905,90TH Ave,Oakland,CA,94603,80,40726941,5,3.0,2193,9583,1910,37.752299,-122.169278,http://www.redfin.com/CA/Oakland/1905-90th-Ave-94603/home/586171,,http://www.zillow.com/homedetails/1905-90th-Ave-Oakland-CA-94603/24798600_zpid/,http://www.zillow.com/homedetails/1905-90th-Ave-Oakland-CA-94603/24798600_zpid/#charts-and-data,http://www.zillow.com/homes/24798600_zpid/,http://www.zillow.com/homes/comps/24798600_zpid/,24798600,400302,04/11/2016,2800,04/12/2016,0,0
redfin,1226,89th Ave,Oakland,CA,94621,0,,3,2.0,1680,5400,1915,37.749078,-122.177508,,,http://www.zillow.com/homedetails/1226-89th-Ave-Oakland-CA-94621/24797335_zpid/,http://www.zillow.com/homedetails/1226-89th-Ave-Oakland-CA-94621/24797335_zpid/#charts-and-data,http://www.zillow.com/homes/24797335_zpid/,http://www.zillow.com/homes/comps/24797335_zpid/,24797335,359688,04/11/2016,,,0.501675500368,0,280000,07/28/2015,10.0,166
redfin,2200,80th Ave,Oakland,CA,94605,0,,4,3.0,1666,4200,1940,37.76139,-122.171395,,,http://www.zillow.com/homedetails/2200-80th-Ave-Oakland-CA-94605/24792508_zpid/,http://www.zillow.com/homedetails/2200-80th-Ave-Oakland-CA-94605/24792508_zpid/#charts-and-data,http://www.zillow.com/homes/24792508_zpid/,http://www.zillow.com/homes/comps/24792508_zpid/,24792508,369352,04/11/2016,,,0.638683013962,0,420000,02/11/2016,5.0,252
redfin,2507,Ritchie St,Oakland,CA,94605,0,,5,2.0,1800,4356,1951,37.762324,-122.172126,,,http://www.zillow.com/homedetails/2507-Ritchie-St-Oakland-CA-94605/24792613_zpid/,http://www.zillow.com/homedetails/2507-Ritchie-St-Oakland-CA-94605/24792613_zpid/#charts-and-data,http://www.zillow.com/homes/24792613_zpid/,http://www.zillow.com/homes/comps/24792613_zpid/,24792613,372443,04/11/2016,,,0.709915661468,0,400000,10/22/2015,5.0,222
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
467109,213,76755,98685,131580,263576.75,241646.75,208751.75

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,15030,BROADWAY Ter,Oakland,CA,94611,76,40727255,4,3.0,4782,9600,1993,37.84607,-122.214242,http://www.redfin.com/CA/Oakland/15030-Broadway-Ter-94611/home/1713222,,http://www.zillow.com/homedetails/15030-Broadway-Ter-Oakland-CA-94611/24818609_zpid/,http://www.zillow.com/homedetails/15030-Broadway-Ter-Oakland-CA-94611/24818609_zpid/#charts-and-data,http://www.zillow.com/homes/24818609_zpid/,http://www.zillow.com/homes/comps/24818609_zpid/,24818609,1952301,04/11/2016,7217,04/12/2016,0,0
redfin,268,Taurus Ave,Oakland,CA,94611,0,,4,5.0,3826,7840,1999,37.838819,-122.21641,,,http://www.zillow.com/homedetails/268-Taurus-Ave-Oakland-CA-94611/24818549_zpid/,http://www.zillow.com/homedetails/268-Taurus-Ave-Oakland-CA-94611/24818549_zpid/#charts-and-data,http://www.zillow.com/homes/24818549_zpid/,http://www.zillow.com/homes/comps/24818549_zpid/,24818549,2070035,04/11/2016,,,0.514770656753,0,1850000,07/22/2015,4.0,483
redfin,240,Taurus Ave,Oakland,CA,94611,0,,4,4.5,4415,17424,2006,37.839168,-122.216821,,,http://www.zillow.com/homedetails/240-Taurus-Ave-Oakland-CA-94611/24818551_zpid/,http://www.zillow.com/homedetails/240-Taurus-Ave-Oakland-CA-94611/24818551_zpid/#charts-and-data,http://www.zillow.com/homes/24818551_zpid/,http://www.zillow.com/homes/comps/24818551_zpid/,24818551,1890902,04/11/2016,,,0.497209314644,0,1750000,07/07/2015,5.0,396
redfin,6257,Virgo Rd,Oakland,CA,94611,0,,4,3.0,5196,14544,1999,37.842561,-122.215561,,,http://www.zillow.com/homedetails/6257-Virgo-Rd-Oakland-CA-94611/24818565_zpid/,http://www.zillow.com/homedetails/6257-Virgo-Rd-Oakland-CA-94611/24818565_zpid/#charts-and-data,http://www.zillow.com/homes/24818565_zpid/,http://www.zillow.com/homes/comps/24818565_zpid/,24818565,2259441,04/11/2016,,,0.25290362395,0,2150000,07/10/2015,3.0,413
redfin,12006,Broadway Ter,Oakland,CA,94611,0,,4,4.0,3760,5662,1993,37.841095,-122.215531,,,http://www.zillow.com/homedetails/12006-Broadway-Ter-Oakland-CA-94611/24818573_zpid/,http://www.zillow.com/homedetails/12006-Broadway-Ter-Oakland-CA-94611/24818573_zpid/#charts-and-data,http://www.zillow.com/homes/24818573_zpid/,http://www.zillow.com/homes/comps/24818573_zpid/,24818573,1238945,04/11/2016,,,0.350859845111,0,1200000,03/01/2016,9.0,319
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
1922364,402,167370,215190,286920,1244403.0,1196583.0,1124853.0

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,1110,Linden St,Oakland,CA,94607,70,40727741,0,,1891,5593,1890,37.807001,-122.284392,http://www.redfin.com/CA/Oakland/1110-Linden-St-94607/home/1741186,,http://www.zillow.com/homedetails/1110-Linden-St-Oakland-CA-94607/24738733_zpid/,http://www.zillow.com/homedetails/1110-Linden-St-Oakland-CA-94607/24738733_zpid/#charts-and-data,http://www.zillow.com/homes/24738733_zpid/,http://www.zillow.com/homes/comps/24738733_zpid/,24738733,602098,04/11/2016,2950,04/12/2016,0,0
redfin,853,Mead Ave,Oakland,CA,94607,0,,4,2.0,2128,6250,1900,37.815883,-122.276646,,,http://www.zillow.com/homedetails/853-Mead-Ave-Oakland-CA-94607/24738396_zpid/,http://www.zillow.com/homedetails/853-Mead-Ave-Oakland-CA-94607/24738396_zpid/#charts-and-data,http://www.zillow.com/homes/24738396_zpid/,http://www.zillow.com/homes/comps/24738396_zpid/,24738396,497335,04/11/2016,,,0.745244097543,0,380000,05/21/2015,10.0,178
redfin,851,Mead Ave,Oakland,CA,94607,0,,4,2.0,2128,6250,1900,37.8159,-122.276562,,,http://www.zillow.com/homedetails/851-Mead-Ave-Oakland-CA-94607/24738397_zpid/,http://www.zillow.com/homedetails/851-Mead-Ave-Oakland-CA-94607/24738397_zpid/#charts-and-data,http://www.zillow.com/homes/24738397_zpid/,http://www.zillow.com/homes/comps/24738397_zpid/,24738397,446805,04/11/2016,,,0.748819228968,0,370000,05/21/2015,11.0,173
redfin,839,Athens Ave,Oakland,CA,94607,0,,0,2.0,1949,2574,1906,37.815244,-122.27636,,,http://www.zillow.com/homedetails/839-Athens-Ave-Oakland-CA-94607/24738419_zpid/,http://www.zillow.com/homedetails/839-Athens-Ave-Oakland-CA-94607/24738419_zpid/#charts-and-data,http://www.zillow.com/homes/24738419_zpid/,http://www.zillow.com/homes/comps/24738419_zpid/,24738419,557387,04/11/2016,,,0.718746216547,0,569000,03/11/2016,4.0,291
redfin,857,Athens Ave,Oakland,CA,94607,0,,4,2.0,1868,2613,1901,37.81515,-122.276828,,,http://www.zillow.com/homedetails/857-Athens-Ave-Oakland-CA-94607/24738424_zpid/,http://www.zillow.com/homedetails/857-Athens-Ave-Oakland-CA-94607/24738424_zpid/#charts-and-data,http://www.zillow.com/homes/24738424_zpid/,http://www.zillow.com/homes/comps/24738424_zpid/,24738424,588556,04/11/2016,,,0.698206510785,0,558000,06/19/2015,4.0,298
redfin,859,W Grand Ave,Oakland,CA,94607,0,,4,2.0,2298,2178,1906,37.813765,-122.277502,,,http://www.zillow.com/homedetails/859-W-Grand-Ave-Oakland-CA-94607/24738479_zpid/,http://www.zillow.com/homedetails/859-W-Grand-Ave-Oakland-CA-94607/24738479_zpid/#charts-and-data,http://www.zillow.com/homes/24738479_zpid/,http://www.zillow.com/homes/comps/24738479_zpid/,24738479,625821,04/11/2016,,,0.599887798474,0,660000,12/31/2015,4.0,287
redfin,772,15th St,Oakland,CA,94612,0,,5,2.0,2078,3216,1895,37.808257,-122.278386,,,http://www.zillow.com/homedetails/772-15th-St-Oakland-CA-94612/24738655_zpid/,http://www.zillow.com/homedetails/772-15th-St-Oakland-CA-94612/24738655_zpid/#charts-and-data,http://www.zillow.com/homes/24738655_zpid/,http://www.zillow.com/homes/comps/24738655_zpid/,24738655,689844,04/11/2016,,,0.339150298313,0,581500,10/22/2015,2.0,279
redfin,1035,Adeline St,Oakland,CA,94607,0,,4,2.0,2075,3850,1906,37.80741,-122.287284,,,http://www.zillow.com/homedetails/1035-Adeline-St-Oakland-CA-94607/24738753_zpid/,http://www.zillow.com/homedetails/1035-Adeline-St-Oakland-CA-94607/24738753_zpid/#charts-and-data,http://www.zillow.com/homes/24738753_zpid/,http://www.zillow.com/homes/comps/24738753_zpid/,24738753,595331,04/11/2016,,,0.160380665406,0,552000,09/05/2015,2.0,266
redfin,1121,12th St,Oakland,CA,94607,0,,4,2.5,2193,2955,1895,37.807713,-122.286066,,,http://www.zillow.com/homedetails/1121-12th-St-Oakland-CA-94607/24738770_zpid/,http://www.zillow.com/homedetails/1121-12th-St-Oakland-CA-94607/24738770_zpid/#charts-and-data,http://www.zillow.com/homes/24738770_zpid/,http://www.zillow.com/homes/comps/24738770_zpid/,24738770,679486,04/11/2016,,,0.103782075109,0,670000,07/15/2015,2.0,305
redfin,830,Center St,Oakland,CA,94607,0,,3,1.5,1464,2110,1883,37.806905,-122.294111,,,http://www.zillow.com/homedetails/830-Center-St-Oakland-CA-94607/24738934_zpid/,http://www.zillow.com/homedetails/830-Center-St-Oakland-CA-94607/24738934_zpid/#charts-and-data,http://www.zillow.com/homes/24738934_zpid/,http://www.zillow.com/homes/comps/24738934_zpid/,24738934,500516,04/11/2016,,,0.530593819826,0,450000,07/01/2015,7.0,307
redfin,1301,Center St,Oakland,CA,94607,0,,6,2.0,2134,2900,1895,37.810556,-122.293365,,,http://www.zillow.com/homedetails/1301-Center-St-Oakland-CA-94607/24739026_zpid/,http://www.zillow.com/homedetails/1301-Center-St-Oakland-CA-94607/24739026_zpid/#charts-and-data,http://www.zillow.com/homes/24739026_zpid/,http://www.zillow.com/homes/comps/24739026_zpid/,24739026,670187,04/11/2016,,,0.547953181596,0,765000,11/19/2015,6.0,358
redfin,1469,13th St,Oakland,CA,94607,0,,4,2.0,1496,2613,1895,37.810305,-122.29386,,,http://www.zillow.com/homedetails/1469-13th-St-Oakland-CA-94607/24739038_zpid/,http://www.zillow.com/homedetails/1469-13th-St-Oakland-CA-94607/24739038_zpid/#charts-and-data,http://www.zillow.com/homes/24739038_zpid/,http://www.zillow.com/homes/comps/24739038_zpid/,24739038,569293,04/11/2016,,,0.565009426409,0,550000,11/24/2015,4.0,367
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
533262,282,66185,85095,113460,318761.5,304851.5,276486.5

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,1187,Seminary Ave,Oakland,CA,94621,69,40727843,2,1.0,753,3049,1926,37.762665,-122.203105,http://www.redfin.com/CA/Oakland/1187-Seminary-Ave-94621/home/2044975,,http://www.zillow.com/homedetails/1187-Seminary-Ave-Oakland-CA-94621/2126583110_zpid/,,http://www.zillow.com/homes/2126583110_zpid/,http://www.zillow.com/homes/comps/2126583110_zpid/,2126583110,266728,04/11/2016,2100,04/12/2016,0,0
redfin,1234,53rd Ave,Oakland,CA,94601,0,,3,2.0,920,2500,1917,37.766499,-122.207526,,,http://www.zillow.com/homedetails/1234-53rd-Ave-Oakland-CA-94601/24780539_zpid/,http://www.zillow.com/homedetails/1234-53rd-Ave-Oakland-CA-94601/24780539_zpid/#charts-and-data,http://www.zillow.com/homes/24780539_zpid/,http://www.zillow.com/homes/comps/24780539_zpid/,24780539,310310,04/11/2016,,,0.358448053281,0,192500,07/02/2015,8.0,209
redfin,856,70th Ave,Oakland,CA,94621,0,,2,1.0,896,3750,1946,37.755555,-122.196517,,,http://www.zillow.com/homedetails/856-70th-Ave-Oakland-CA-94621/24796440_zpid/,http://www.zillow.com/homedetails/856-70th-Ave-Oakland-CA-94621/24796440_zpid/#charts-and-data,http://www.zillow.com/homes/24796440_zpid/,http://www.zillow.com/homes/comps/24796440_zpid/,24796440,315153,04/11/2016,,,0.608960576463,0,255000,05/01/2015,4.0,284
redfin,1312,49th Ave,Oakland,CA,94601,0,,3,1.0,901,2500,1913,37.769147,-122.209727,,,http://www.zillow.com/homedetails/1312-49th-Ave-Oakland-CA-94601/24780417_zpid/,http://www.zillow.com/homedetails/1312-49th-Ave-Oakland-CA-94601/24780417_zpid/#charts-and-data,http://www.zillow.com/homes/24780417_zpid/,http://www.zillow.com/homes/comps/24780417_zpid/,24780417,276194,04/11/2016,,,0.575673888903,0,277000,07/24/2015,4.0,307
redfin,1239,51st Ave,Oakland,CA,94601,0,,2,1.0,732,2744,1918,37.767985,-122.209354,,,http://www.zillow.com/homedetails/1239-51st-Ave-Oakland-CA-94601/24780438_zpid/,http://www.zillow.com/homedetails/1239-51st-Ave-Oakland-CA-94601/24780438_zpid/#charts-and-data,http://www.zillow.com/homes/24780438_zpid/,http://www.zillow.com/homes/comps/24780438_zpid/,24780438,274468,04/11/2016,,,0.50160875429,0,360000,02/25/2016,6.0,491
